Player,ID,Team,Opponent,Round,Kicks,Marks,Hand Balls,Disp,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50,Clearances,Clangers,Frees For,Frees Against,Brownlow,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Time Played,Year
Tom Rockliff,11787,PA,WB,19,16,1,5,21,0,0,0,10,1,2,3,3,1,1,0,9,11,0,0,1,0,0,80,2018
Paddy Ryder,4144,PA,WB,19,1,1,4,5,0,0,33,4,0,0,1,0,1,0,0,5,0,1,0,5,0,0,58,2018
Jack Watts,11765,PA,WB,19,5,3,10,15,1,0,0,3,0,2,0,5,1,3,0,5,9,0,1,1,0,0,81,2018
Justin Westhoff,11579,PA,WB,19,11,4,6,17,1,1,11,4,3,2,4,3,2,2,0,6,9,1,1,5,0,1,86,2018
Ollie Wines,12150,PA,WB,19,13,3,13,26,0,0,0,7,3,2,4,4,2,1,0,16,11,1,1,1,0,0,74,2018
Chad Wingard,12047,PA,WB,19,16,2,9,25,1,2,0,6,0,5,6,3,1,0,0,16,9,1,2,3,0,0,94,2018
Marcus Adams,12409,WB,PA,19,7,0,2,9,0,0,0,6,2,2,0,6,1,4,0,4,3,0,0,8,0,0,98,2018
Marcus Bontempelli,12269,WB,PA,19,16,1,6,22,0,0,0,1,3,4,8,5,0,2,0,13,10,0,0,3,0,1,79,2018
Zaine Cordy,12392,WB,PA,19,7,4,0,7,0,0,0,5,1,0,0,3,0,1,0,2,7,1,0,2,0,0,88,2018
Hayden Crozier,12088,WB,PA,19,14,4,8,22,0,1,0,3,1,4,1,3,2,1,0,8,14,1,0,3,0,0,85,2018
Caleb Daniel,12373,WB,PA,19,5,2,9,14,0,0,0,2,0,3,1,4,0,0,0,7,7,0,0,2,0,0,73,2018
Josh Dunkley,12408,WB,PA,19,13,1,14,27,0,0,0,12,3,6,5,4,1,1,0,17,11,0,0,4,0,1,87,2018
Fergus Greene,12663,WB,PA,19,2,2,3,5,1,0,0,5,0,0,0,3,0,2,0,2,4,1,1,1,0,0,73,2018
Mitch Honeychurch,12293,WB,PA,19,7,0,2,9,0,1,0,4,0,3,1,0,3,0,0,6,2,0,0,1,0,0,79,2018
Lachie Hunter,12203,WB,PA,19,19,1,16,35,0,0,0,4,5,3,4,7,1,2,0,10,21,0,0,2,2,0,89,2018
Jason Johannisen,12122,WB,PA,19,5,1,4,9,0,0,0,5,1,1,0,2,0,0,0,2,5,0,0,1,0,0,77,2018
Patrick Lipinski,12578,WB,PA,19,5,1,9,14,0,0,0,3,0,1,1,1,0,1,0,4,10,0,1,0,0,1,77,2018
Brad Lynch,12650,WB,PA,19,5,1,1,6,0,0,0,1,4,1,0,1,0,0,0,1,2,0,0,5,0,0,74,2018
Jack Macrae,12166,WB,PA,19,18,2,18,36,0,0,0,4,3,5,12,4,3,1,1,21,14,0,0,0,0,0,83,2018
Toby McLean,12363,WB,PA,19,7,3,14,21,0,1,0,7,0,1,3,5,2,3,0,11,12,0,1,0,0,0,77,2018
Dale Morris,4084,WB,PA,19,7,1,3,10,0,0,0,3,2,1,0,4,1,1,0,6,4,0,0,8,0,0,96,2018
Aaron Naughton,12594,WB,PA,19,13,4,7,20,0,0,0,4,4,3,0,6,3,2,0,13,6,2,0,4,0,0,89,2018
Ed Richards,12605,WB,PA,19,5,1,0,5,0,0,0,3,1,2,0,2,0,1,0,1,5,0,0,0,0,0,77,2018
Fletcher Roberts,12126,WB,PA,19,6,3,2,8,0,0,0,0,1,2,0,3,0,1,0,0,6,0,0,10,0,0,82,2018
Jordan Roughead,11833,WB,PA,19,5,4,4,9,0,0,15,1,1,1,0,1,0,1,0,2,7,0,0,5,0,0,77,2018
Josh Schache,12416,WB,PA,19,4,1,5,9,1,0,0,1,0,1,0,1,0,0,0,2,5,1,1,0,0,0,79,2018
Jackson Trengove,11812,WB,PA,19,16,1,6,22,2,1,28,5,4,4,10,6,5,3,0,18,3,0,0,5,0,0,87,2018
Mitch Wallis,11934,WB,PA,19,5,2,14,19,1,0,0,4,1,1,4,1,1,0,0,13,7,0,1,0,0,0,74,2018
David Astbury,11828,RI,GE,20,8,3,5,13,0,0,0,2,1,1,0,4,0,2,0,8,6,0,0,6,0,0,91,2018
Liam Baker,12661,RI,GE,20,7,3,7,14,0,2,0,2,0,5,0,2,1,2,0,2,12,0,1,0,0,0,77,2018
Josh Caddy,12010,RI,GE,20,11,5,4,15,0,2,1,9,0,4,3,2,1,1,0,7,9,0,1,1,0,0,86,2018
Jason Castagna,12431,RI,GE,20,7,1,1,8,2,0,1,5,1,0,1,5,0,1,0,4,4,0,1,1,0,0,87,2018
Trent Cotchin,11666,RI,GE,20,16,3,3,19,1,0,0,9,0,1,4,1,0,0,0,11,7,0,0,4,0,0,77,2018
Shane Edwards,11557,RI,GE,20,8,3,7,15,0,0,0,5,1,1,5,2,1,1,0,13,4,0,0,2,0,1,76,2018
Brandon Ellis,12034,RI,GE,20,10,3,8,18,0,0,0,4,3,1,1,2,1,0,0,9,8,0,0,1,0,0,83,2018
Shaun Grigg,11594,RI,GE,20,11,4,4,15,0,0,6,4,4,4,1,1,1,1,0,4,9,0,0,0,0,0,84,2018
Dylan Grimes,11879,RI,GE,20,6,6,3,9,0,0,0,5,2,2,0,2,0,1,0,2,7,1,0,7,0,0,89,2018
Jack Higgins,12609,RI,GE,20,11,2,7,18,1,2,0,2,1,3,4,3,2,1,0,13,5,1,0,3,0,0,63,2018
Kane Lambert,12333,RI,GE,20,14,6,17,31,0,1,0,7,2,8,4,4,0,1,1,14,17,0,0,3,0,2,86,2018
Sam Lloyd,12263,RI,GE,20,8,2,9,17,1,0,0,7,1,4,2,2,0,1,0,8,9,0,1,3,0,2,69,2018
Dustin Martin,11794,RI,GE,20,23,4,3,26,0,2,0,6,1,10,10,3,1,0,0,17,8,1,0,2,1,2,86,2018
Kamdyn McIntosh,12317,RI,GE,20,10,2,3,13,1,0,0,5,1,3,0,2,1,0,0,7,6,0,0,4,0,0,67,2018
Connor Menadue,12356,RI,GE,20,11,2,7,18,0,0,0,2,0,1,1,3,0,1,0,9,10,0,0,1,0,0,72,2018
Toby Nankervis,12374,RI,GE,20,15,3,3,18,1,1,33,3,1,3,4,5,1,2,0,8,6,0,0,2,0,1,81,2018
Alex Rance,11733,RI,GE,20,6,2,7,13,0,0,0,2,1,2,0,2,2,0,0,5,7,0,0,10,0,0,100,2018
Jack Riewoldt,11576,RI,GE,20,9,4,1,10,4,1,0,2,0,3,0,4,1,2,0,5,6,2,4,1,0,1,100,2018
Daniel Rioli,12403,RI,GE,20,5,2,7,12,0,0,0,4,0,4,0,2,0,1,0,3,9,0,0,0,2,0,83,2018
Jayden Short,12418,RI,GE,20,12,1,2,14,0,0,0,1,3,4,0,2,0,1,0,3,11,0,0,0,1,1,80,2018
Jacob Townsend,12023,RI,GE,20,4,1,3,7,1,0,1,4,0,2,0,4,0,2,0,2,5,0,0,1,0,0,74,2018
Nick Vlastuin,12174,RI,GE,20,11,4,3,14,0,0,0,2,7,2,0,3,2,2,0,4,9,0,0,0,1,0,88,2018
Ryan Abbott,12666,GE,RI,20,3,3,7,10,2,0,27,7,1,0,1,3,0,2,0,6,6,0,2,5,0,0,83,2018
Gary Ablett,1105,GE,RI,20,13,1,11,24,0,2,0,4,2,4,4,4,0,2,0,11,14,0,0,1,0,0,72,2018
Jed Bews,12278,GE,RI,20,3,0,6,9,0,0,0,2,2,0,1,5,1,1,0,5,4,0,0,2,0,0,80,2018
Mark Blicavs,12153,GE,RI,20,8,2,6,14,0,0,10,5,6,0,1,0,3,0,0,6,9,0,0,18,0,0,100,2018
Jordan Cunico,12538,GE,RI,20,8,3,8,16,0,0,0,1,3,2,0,3,0,0,0,4,11,0,0,1,0,0,76,2018
Patrick Dangerfield,11700,GE,RI,20,16,4,23,39,0,0,0,5,2,4,8,4,2,0,2,21,19,1,0,3,0,1,87,2018
Mitch Duncan,11798,GE,RI,20,18,4,15,33,0,1,0,1,4,5,6,5,1,1,0,15,20,0,0,1,0,1,90,2018
Lachie Fogarty,12596,GE,RI,20,4,2,7,11,0,0,0,3,0,1,1,2,2,1,0,6,8,0,0,2,0,0,72,2018
Cameron Guthrie,11884,GE,RI,20,7,3,13,20,1,0,0,8,1,0,1,3,0,0,0,7,13,0,0,6,0,0,86,2018
Tom Hawkins,11548,GE,RI,20,8,4,5,13,1,1,0,1,0,5,0,3,2,2,0,6,5,1,1,4,0,1,93,2018
Lachie Henderson,11637,GE,RI,20,9,1,6,15,0,0,0,1,8,0,0,1,0,0,0,3,11,0,0,8,0,0,95,2018
Jack Henry,12607,GE,RI,20,7,2,2,9,1,2,4,3,0,2,1,3,0,1,0,5,4,0,2,1,0,1,82,2018
Jamaine Jones,12637,GE,RI,20,3,2,4,7,0,0,0,4,0,0,0,2,1,1,0,3,4,0,0,0,0,0,67,2018
Tim Kelly,12595,GE,RI,20,19,3,17,36,1,1,0,3,5,3,4,7,2,0,3,16,20,0,1,2,0,1,89,2018
Jake Kolodjashnij,12370,GE,RI,20,3,1,2,5,0,0,0,5,1,1,0,1,0,1,0,2,2,0,0,5,0,1,77,2018
Sam Menegola,12464,GE,RI,20,15,4,14,29,2,1,0,3,2,3,3,3,2,0,0,20,12,0,0,3,0,0,72,2018
Daniel Menzel,11873,GE,RI,20,6,5,5,11,3,1,0,0,0,2,0,2,0,1,0,3,7,2,3,1,0,0,86,2018
Brandan Parfitt,12506,GE,RI,20,6,0,10,16,0,0,0,5,1,1,3,2,3,1,0,7,11,0,0,0,0,1,78,2018
Joel Selwood,11538,GE,RI,20,18,5,19,37,0,0,0,4,7,4,9,2,3,1,0,22,18,0,0,9,0,1,81,2018
Scott Selwood,11644,GE,RI,20,6,2,10,16,0,0,0,7,1,3,2,3,0,0,0,6,10,0,0,0,0,0,75,2018
Jackson Thurlow,12185,GE,RI,20,8,4,3,11,0,0,0,0,2,3,1,2,0,0,0,3,9,1,0,0,0,1,65,2018
Zach Tuohy,11973,GE,RI,20,12,3,11,23,1,0,0,1,5,3,1,3,1,0,0,11,10,0,0,3,0,0,94,2018
Kaiden Brand,12435,HW,ES,20,9,8,6,15,0,0,0,1,2,1,0,1,1,0,0,3,11,0,0,4,0,0,94,2018
Luke Breust,11954,HW,ES,20,10,6,4,14,3,1,0,3,0,4,0,2,1,0,0,4,10,1,2,0,0,1,85,2018
Shaun Burgoyne,1126,HW,ES,20,15,2,7,22,0,0,0,6,0,6,4,4,4,1,0,11,12,0,0,3,0,1,68,2018
Ryan Burton,12477,HW,ES,20,15,7,6,21,0,0,0,1,4,3,1,2,0,0,0,6,12,0,0,4,0,1,81,2018
Jonathon Ceglar,12210,HW,ES,20,4,4,6,10,1,0,33,2,0,1,1,1,0,1,0,7,3,2,1,2,0,0,81,2018
James Frawley,11575,HW,ES,20,11,7,4,15,0,0,0,0,3,1,0,3,0,2,0,6,9,2,0,4,0,0,95,2018
Jack Gunston,11845,HW,ES,20,20,8,4,24,5,3,0,1,0,7,1,1,1,1,3,9,14,0,3,4,0,1,95,2018
Blake Hardwick,12469,HW,ES,20,7,2,9,16,0,0,0,0,2,0,1,4,1,0,0,8,9,0,0,4,0,0,82,2018
Ricky Henderson,11832,HW,ES,20,15,8,6,21,2,1,0,3,0,3,0,4,1,1,0,6,14,0,1,1,0,0,78,2018
Jarman Impey,12237,HW,ES,20,12,5,1,13,0,1,0,0,2,3,0,0,0,0,0,3,9,0,0,2,2,0,70,2018
Teia Miles,12507,HW,ES,20,10,4,8,18,0,0,0,1,2,1,1,0,1,0,0,4,15,0,0,2,1,0,83,2018
Tom Mitchell,12196,HW,ES,20,23,6,20,43,0,0,0,4,1,7,13,3,3,0,2,22,22,0,0,2,2,2,93,2018
Harry Morrison,12579,HW,ES,20,12,6,10,22,0,1,0,1,1,2,1,2,0,0,0,6,15,0,1,3,0,2,75,2018
Jaeger OMeara,12141,HW,ES,20,12,1,18,30,0,0,0,4,2,3,7,4,0,0,0,15,16,1,0,2,1,0,88,2018
Paul Puopolo,11942,HW,ES,20,8,5,3,11,0,0,0,2,1,2,1,3,1,1,0,5,7,0,1,1,0,0,82,2018
Jarryd Roughead,4078,HW,ES,20,9,4,6,15,1,1,12,4,1,0,3,1,0,0,0,6,9,1,2,0,0,1,81,2018
Ryan Schoenmakers,11720,HW,ES,20,5,1,3,8,0,2,0,4,0,1,0,0,1,0,0,5,2,1,0,2,0,0,72,2018
Liam Shiels,11760,HW,ES,20,11,1,10,21,0,0,0,6,1,3,3,6,1,2,0,8,13,0,0,0,0,0,86,2018
Isaac Smith,11941,HW,ES,20,13,6,8,21,2,0,0,0,3,1,1,2,0,1,0,9,12,0,0,0,1,0,84,2018
Ben Stratton,11824,HW,ES,20,14,11,5,19,0,0,0,2,5,1,1,0,0,0,0,6,13,2,0,8,0,0,93,2018
Brendan Whitecross,11719,HW,ES,20,6,3,3,9,1,0,0,1,0,4,0,2,1,0,0,3,5,1,0,1,0,0,69,2018
James Worpel,12619,HW,ES,20,12,3,4,16,1,0,0,5,0,4,2,1,0,0,0,8,8,0,0,1,0,1,65,2018
Mark Baguley,12107,ES,HW,20,8,3,4,12,3,1,0,2,0,2,0,1,1,0,0,2,10,0,0,1,0,1,79,2018
Tom Bellchambers,11675,ES,HW,20,5,3,2,7,1,0,40,3,0,1,3,2,1,0,0,7,1,2,1,7,0,0,84,2018
Mitch Brown,11987,ES,HW,20,10,6,6,16,1,0,0,3,1,2,0,2,0,0,0,5,11,0,2,1,0,0,100,2018
Travis Colyer,11821,ES,HW,20,17,8,6,23,1,0,0,3,1,4,2,3,0,0,0,4,17,0,0,1,1,0,75,2018
Orazio Fantasia,12302,ES,HW,20,10,5,11,21,1,1,0,4,1,7,1,4,1,1,0,4,15,0,1,1,3,2,84,2018
Aaron Francis,12467,ES,HW,20,5,5,2,7,0,0,0,1,2,1,0,3,1,1,0,5,5,1,0,4,0,0,71,2018
Brendon Goddard,1443,ES,HW,20,10,4,7,17,0,0,0,1,4,1,3,2,0,0,0,8,9,1,0,1,0,0,93,2018
Dyson Heppell,11896,ES,HW,20,11,5,14,25,0,0,0,6,2,4,5,6,0,3,0,9,16,0,0,2,0,0,84,2018
Cale Hooker,11702,ES,HW,20,10,13,11,21,2,0,0,0,4,1,0,4,0,1,0,7,13,3,1,4,0,0,99,2018
Michael Hurley,11715,ES,HW,20,13,9,5,18,0,0,0,0,5,2,0,0,0,0,0,3,13,2,0,6,0,1,86,2018
Kyle Langford,12349,ES,HW,20,7,5,3,10,0,0,1,6,0,1,0,0,0,0,0,3,7,2,0,1,0,0,63,2018
Anthony McDonald-Tipungwuti,12407,ES,HW,20,9,4,5,14,1,0,0,6,0,4,2,3,0,3,0,7,8,0,1,2,0,2,72,2018
Andrew McGrath,12491,ES,HW,20,8,3,2,10,1,0,0,1,1,0,0,0,1,0,0,6,5,0,0,0,0,0,81,2018
Conor McKenna,12391,ES,HW,20,15,4,3,18,2,0,0,1,6,2,1,3,0,0,0,2,11,0,0,1,0,0,82,2018
Ben McNiece,12527,ES,HW,20,7,5,6,13,0,0,0,0,1,2,0,2,0,1,0,2,11,0,0,7,0,0,81,2018
Zach Merrett,12241,ES,HW,20,20,5,21,41,0,1,0,4,0,5,8,4,3,1,1,16,27,0,0,1,0,1,79,2018
David Myers,11663,ES,HW,20,9,2,6,15,0,0,0,6,0,3,3,2,0,0,0,6,9,0,0,2,0,0,67,2018
Darcy Parish,12406,ES,HW,20,8,4,14,22,0,0,0,1,1,2,3,2,0,0,0,10,12,0,0,0,0,1,78,2018
Adam Saad,12330,ES,HW,20,11,1,6,17,0,0,0,3,7,1,0,4,0,3,0,2,14,0,0,4,4,0,89,2018
Devon Smith,12029,ES,HW,20,13,2,9,22,0,1,0,8,3,0,4,1,1,0,0,11,11,0,0,1,2,0,84,2018
Jake Stringer,12167,ES,HW,20,9,5,5,14,3,1,0,0,0,3,2,2,0,1,0,7,7,1,3,4,0,3,83,2018
David Zaharakis,11729,ES,HW,20,9,4,12,21,0,0,0,1,2,1,0,4,1,2,0,5,17,0,0,0,0,0,86,2018
Paul Ahern,12642,NM,BL,20,8,0,8,16,0,0,0,2,0,3,2,5,0,3,0,5,11,0,0,0,0,0,69,2018
Jed Anderson,12154,NM,BL,20,15,4,10,25,0,0,0,5,2,3,7,6,1,3,0,16,11,1,0,3,0,0,77,2018
Shaun Atley,11902,NM,BL,20,5,2,9,14,2,0,0,2,1,2,2,0,0,0,0,4,10,0,0,0,0,0,86,2018
Ben Brown,12289,NM,BL,20,9,2,3,12,1,0,0,2,1,4,0,2,3,0,0,6,4,0,0,0,0,2,89,2018
Ryan Clarke,12461,NM,BL,20,9,3,12,21,0,0,0,1,2,3,1,3,0,0,0,8,14,0,0,2,0,0,85,2018
Ben Cunnington,11835,NM,BL,20,8,2,14,22,1,0,0,1,1,4,4,2,1,1,0,12,12,1,1,2,0,0,78,2018
Majak Daw,12168,NM,BL,20,10,6,5,15,0,0,3,2,4,2,1,1,2,0,0,10,6,3,0,8,0,0,88,2018
Trent Dumont,12343,NM,BL,20,14,3,15,29,0,1,0,5,6,1,6,1,1,1,0,16,13,0,0,1,0,2,84,2018
Todd Goldstein,11686,NM,BL,20,3,2,5,8,0,0,32,2,2,2,0,2,0,2,0,1,7,0,0,2,0,1,88,2018
Nathan Hrovat,12190,NM,BL,20,8,3,7,15,1,0,0,3,0,3,0,1,1,0,0,9,6,0,0,0,0,0,73,2018
Jamie Macmillan,11862,NM,BL,20,12,5,5,17,0,0,0,1,2,3,0,3,2,1,0,6,12,2,0,1,0,0,86,2018
Luke McDonald,12246,NM,BL,20,6,2,1,7,0,0,0,3,2,0,1,1,1,0,0,2,6,0,0,3,0,0,81,2018
Jy Simpkin,12502,NM,BL,20,8,3,12,20,1,0,0,4,0,4,2,3,2,1,0,10,10,1,0,0,0,2,75,2018
Robbie Tarrant,11859,NM,BL,20,10,7,2,12,0,1,0,0,2,1,0,2,0,0,0,1,11,0,0,4,0,0,91,2018
Scott Thompson,11636,NM,BL,20,2,1,4,6,0,0,0,2,2,0,0,1,0,1,0,2,4,0,0,7,0,0,90,2018
Kayne Turner,12304,NM,BL,20,8,2,9,17,2,1,0,4,0,3,1,0,3,0,0,8,10,1,0,3,0,2,79,2018
Jarrad Waite,1418,NM,BL,20,4,3,5,9,2,1,0,0,0,0,0,3,0,2,0,3,6,0,2,0,0,2,83,2018
Will Walker,12662,NM,BL,20,7,4,4,11,2,2,0,1,0,1,2,4,0,1,0,2,8,0,1,0,1,0,60,2018
Marley Williams,12084,NM,BL,20,7,2,6,13,0,0,0,5,4,2,0,0,0,0,0,5,8,0,0,2,0,0,84,2018
Mason Wood,12312,NM,BL,20,4,2,5,9,1,1,0,3,0,1,0,3,0,0,0,5,4,0,0,2,0,0,86,2018
Sam Wright,11755,NM,BL,20,11,5,8,19,0,0,0,2,3,2,1,3,1,1,0,6,12,0,0,0,0,0,83,2018
Jack Ziebell,11724,NM,BL,20,20,7,6,26,3,2,0,2,4,4,3,4,2,1,2,10,15,0,2,0,0,1,87,2018
Harris Andrews,12340,BL,NM,20,13,10,1,14,0,0,0,3,2,2,0,4,0,3,0,2,13,0,0,9,0,0,97,2018
Ryan Bastinac,11811,BL,NM,20,8,6,3,11,0,0,0,3,0,2,1,2,0,0,0,2,10,0,3,2,0,0,83,2018
Dayne Beams,11728,BL,NM,20,16,4,13,29,0,1,0,1,1,3,9,1,1,0,0,10,17,0,0,0,0,0,90,2018
Jarrod Berry,12519,BL,NM,20,11,5,17,28,0,0,0,6,3,4,4,3,1,1,0,11,16,0,0,1,0,1,79,2018
Allen Christensen,11920,BL,NM,20,12,3,6,18,1,1,0,4,2,3,1,2,0,0,0,5,13,0,0,0,0,2,73,2018
Darcy Gardiner,12267,BL,NM,20,10,8,4,14,0,0,0,1,2,0,0,2,1,1,0,4,11,0,0,5,0,0,83,2018
Eric Hipwood,12454,BL,NM,20,5,3,2,7,1,0,0,2,0,3,0,4,1,2,0,3,3,1,1,1,0,0,86,2018
Luke Hodge,1134,BL,NM,20,12,8,7,19,0,0,0,5,3,3,0,4,1,2,0,7,14,1,0,2,1,0,88,2018
Stefan Martin,11684,BL,NM,20,8,2,4,12,0,0,24,1,0,4,4,0,1,0,0,3,8,0,0,1,0,1,78,2018
Rhys Mathieson,12443,BL,NM,20,7,1,8,15,2,0,0,2,0,2,7,2,3,0,0,10,5,0,1,1,0,2,72,2018
Hugh McCluggage,12518,BL,NM,20,15,7,11,26,3,0,0,5,4,5,2,3,0,1,1,11,15,1,1,2,0,2,83,2018
Oscar McInerney,12617,BL,NM,20,7,3,3,10,2,1,17,1,1,1,2,1,1,0,0,9,3,2,1,2,0,0,76,2018
Daniel McStay,12291,BL,NM,20,3,4,4,7,0,1,0,3,0,0,0,1,0,1,0,4,3,2,3,0,0,1,83,2018
Cameron Rayner,12592,BL,NM,20,8,6,6,14,2,1,0,1,3,2,1,1,2,0,0,4,9,0,2,0,0,1,80,2018
Daniel Rich,11725,BL,NM,20,6,2,5,11,0,0,0,1,0,3,1,1,1,0,0,4,7,0,0,2,0,1,78,2018
Nick Robertson,12264,BL,NM,20,8,6,10,18,0,0,0,1,1,5,1,4,1,1,0,5,13,0,0,3,0,1,78,2018
Mitch Robinson,11710,BL,NM,20,15,9,8,23,2,2,0,4,1,5,3,3,0,1,0,7,16,2,2,1,0,0,80,2018
Brandon Starcevich,12668,BL,NM,20,5,0,4,9,0,1,0,5,0,4,0,2,1,1,0,5,4,0,0,1,0,0,77,2018
Lewis Taylor,12252,BL,NM,20,3,1,7,10,1,0,0,2,1,1,1,1,0,0,0,2,9,0,1,2,0,0,81,2018
Josh Walker,12109,BL,NM,20,15,13,8,23,0,0,0,0,1,1,1,3,1,3,0,7,17,2,0,12,0,0,93,2018
Alex Witherden,12546,BL,NM,20,17,9,5,22,0,0,0,1,2,3,0,1,0,1,0,0,21,0,1,2,0,1,83,2018
Dayne Zorko,12076,BL,NM,20,24,4,11,35,2,0,0,10,1,5,9,6,2,2,3,15,17,0,0,2,0,1,77,2018
Travis Boak,11583,PA,AD,20,8,3,12,20,2,0,0,2,0,4,0,1,1,0,0,5,14,0,0,1,0,2,86,2018
Riley Bonner,12483,PA,AD,20,10,3,5,15,0,0,0,2,4,1,0,5,0,3,0,3,11,0,0,2,2,0,79,2018
Darcy Byrne-Jones,12422,PA,AD,20,5,0,2,7,1,1,0,3,1,0,0,0,0,0,0,4,4,0,0,4,1,0,88,2018
Tom Clurey,12238,PA,AD,20,11,6,1,12,0,0,0,3,7,0,0,0,1,0,0,4,9,1,0,5,0,0,86,2018
Charlie Dixon,11914,PA,AD,20,6,4,4,10,0,1,5,1,0,3,0,2,1,0,0,7,4,3,1,2,0,1,100,2018
Brad Ebert,11639,PA,AD,20,5,3,15,20,0,1,0,4,2,1,3,0,1,0,0,9,11,1,0,4,0,0,83,2018
Kane Farrell,12664,PA,AD,20,11,2,2,13,3,0,0,3,0,5,0,3,0,0,0,6,7,2,0,1,1,1,75,2018
Robbie Gray,11578,PA,AD,20,13,5,7,20,4,0,0,0,0,3,7,2,0,1,2,12,4,3,3,2,1,0,88,2018
Jack Hombsch,12021,PA,AD,20,5,3,3,8,0,0,0,1,3,0,1,2,0,0,0,4,4,1,0,3,0,0,83,2018
Dan Houston,12495,PA,AD,20,11,8,10,21,0,0,0,3,3,2,2,3,0,0,0,12,11,1,0,4,0,0,82,2018
Tom Jonas,12002,PA,AD,20,7,5,4,11,0,0,0,1,3,0,0,1,0,0,0,3,6,0,0,8,0,0,98,2018
Jarrod Lienert,12659,PA,AD,20,13,8,5,18,0,0,0,1,4,2,2,2,1,0,0,8,10,0,0,3,0,1,86,2018
Steven Motlop,11818,PA,AD,20,8,2,6,14,0,0,0,3,1,1,2,0,2,0,0,9,7,0,2,1,1,0,76,2018
Jasper Pittard,11885,PA,AD,20,12,4,3,15,0,0,0,5,5,0,0,4,0,0,0,2,10,0,0,3,0,0,85,2018
Jared Polec,11927,PA,AD,20,20,3,4,24,0,0,0,1,2,6,5,3,1,1,0,12,14,0,0,2,0,3,84,2018
Sam Powell-Pepper,12494,PA,AD,20,7,3,4,11,0,2,0,4,0,1,2,4,1,2,0,7,6,1,0,2,0,0,68,2018
Tom Rockliff,11787,PA,AD,20,14,2,6,20,0,0,0,3,4,4,3,4,0,1,0,7,13,0,0,0,0,0,65,2018
Paddy Ryder,4144,PA,AD,20,4,3,3,7,0,0,40,1,1,0,2,1,0,1,0,3,3,1,1,6,0,1,85,2018
Jack Watts,11765,PA,AD,20,3,3,7,10,0,0,0,0,1,3,0,1,0,1,0,4,6,1,0,0,0,2,70,2018
Justin Westhoff,11579,PA,AD,20,13,6,5,18,0,1,6,4,4,3,1,7,3,0,0,8,13,0,1,4,0,1,84,2018
Ollie Wines,12150,PA,AD,20,11,2,6,17,0,0,1,4,0,4,3,3,0,1,0,11,7,1,1,2,0,1,61,2018
Chad Wingard,12047,PA,AD,20,11,3,5,16,4,0,0,3,2,4,1,3,1,1,0,9,9,0,2,3,2,0,87,2018
Rory Atkins,12381,AD,PA,20,23,11,6,29,0,1,0,5,3,9,2,4,1,1,0,8,22,0,2,2,1,1,84,2018
Eddie Betts,4060,AD,PA,20,8,3,4,12,1,1,0,2,0,2,1,1,0,0,0,8,4,0,2,2,0,0,87,2018
Luke Brown,12106,AD,PA,20,13,8,6,19,0,0,0,0,4,1,0,2,1,1,0,6,11,1,0,0,0,0,88,2018
Matt Crouch,12258,AD,PA,20,16,3,19,35,1,0,0,8,1,7,7,6,1,0,3,18,17,0,2,2,0,1,79,2018
Tom Doedee,12583,AD,PA,20,10,9,11,21,1,0,0,2,5,3,1,2,0,0,0,11,9,2,0,2,0,0,90,2018
Cam Ellis-Yolmen,12283,AD,PA,20,11,5,8,19,0,2,0,7,0,3,5,0,0,0,0,8,10,0,1,2,0,0,69,2018
Jordan Gallucci,12534,AD,PA,20,6,2,4,10,1,1,0,2,0,1,3,0,0,0,0,3,7,0,1,2,0,0,75,2018
Bryce Gibbs,11535,AD,PA,20,22,5,7,29,0,1,0,1,4,9,4,1,1,0,0,9,19,1,0,2,2,3,82,2018
Hugh Greenwood,12533,AD,PA,20,11,4,6,17,1,0,0,6,1,2,6,2,3,0,0,11,7,3,1,2,0,0,73,2018
Sam Jacobs,11708,AD,PA,20,6,2,5,11,0,0,28,2,0,3,5,3,0,2,0,7,5,2,0,3,0,0,81,2018
Josh Jenkins,12074,AD,PA,20,14,8,4,18,3,0,6,7,1,6,2,1,1,1,0,9,7,2,2,4,0,1,85,2018
Alex Keath,12560,AD,PA,20,6,3,12,18,0,0,0,2,0,1,0,1,1,0,0,10,10,1,0,2,0,0,94,2018
Riley Knight,12375,AD,PA,20,8,2,7,15,0,1,0,2,1,1,2,1,0,0,0,6,9,0,1,1,0,0,78,2018
Rory Laird,12165,AD,PA,20,10,3,8,18,0,0,0,3,1,4,1,2,0,0,0,8,9,2,0,4,0,0,83,2018
Tom Lynch,11865,AD,PA,20,9,3,10,19,1,0,0,3,0,3,1,3,1,1,0,6,13,0,0,0,0,0,88,2018
David Mackay,11634,AD,PA,20,11,2,5,16,0,0,0,2,1,2,1,2,0,1,0,3,13,0,0,1,0,1,82,2018
Wayne Milera,12405,AD,PA,20,14,4,8,22,0,0,0,4,6,3,1,5,0,1,0,9,13,0,0,3,0,0,83,2018
Lachlan Murphy,12585,AD,PA,20,4,0,3,7,1,1,0,2,0,0,0,3,1,1,0,4,3,0,0,0,0,0,73,2018
Rory Sloane,11792,AD,PA,20,14,6,12,26,2,1,0,3,1,4,1,3,0,1,1,10,16,1,1,2,0,1,87,2018
