Player,ID,Team,Opponent,Round,Kicks,Marks,Hand Balls,Disp,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50,Clearances,Clangers,Frees For,Frees Against,Brownlow,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Time Played,Year
Jacob van Rooyen,13048,ME,RI,8,7,2,4,11,1,0,1,1,0,4,0,2,3,1,0,7,5,0,0,1,0,1,78,2024
Jack Viney,12147,ME,RI,8,10,3,5,15,0,0,0,6,3,1,1,3,1,0,0,5,10,0,0,0,0,0,75,2024
Caleb Windsor,13099,ME,RI,8,8,3,6,14,1,0,0,4,2,2,2,3,0,0,0,6,8,0,1,0,0,0,68,2024
Taj Woewodin,13076,ME,RI,8,7,5,7,14,0,0,0,5,2,2,0,3,1,0,0,5,9,0,0,1,0,0,70,2024
Liam Baker,12661,RI,ME,8,9,3,14,23,0,1,0,5,2,3,3,4,1,1,0,9,17,0,0,3,1,0,82,2024
Sam Banks,13078,RI,ME,8,10,4,2,12,0,0,0,3,1,3,0,3,0,1,0,2,11,0,0,3,0,0,81,2024
Shai Bolton,12535,RI,ME,8,15,8,3,18,1,0,0,1,0,7,2,8,0,0,0,5,14,0,1,0,1,1,90,2024
Nathan Broad,12456,RI,ME,8,13,8,6,19,0,0,0,2,4,1,0,1,0,0,0,3,14,0,0,4,1,0,88,2024
Tom Brown,13096,RI,ME,8,12,5,4,16,0,1,0,0,0,3,0,3,1,1,0,3,12,0,0,1,0,0,76,2024
Seth Campbell,13100,RI,ME,8,5,3,2,7,0,0,0,2,1,3,0,0,1,0,0,2,6,0,0,1,1,0,69,2024
Thomson Dow,12835,RI,ME,8,7,1,15,22,0,1,0,8,2,2,2,2,1,0,0,10,12,0,1,5,0,0,72,2024
Jack Graham,12576,RI,ME,8,7,3,8,15,0,0,0,1,1,3,1,3,0,3,0,5,11,0,0,0,0,0,78,2024
Dylan Grimes,11879,RI,ME,8,6,5,5,11,0,1,0,0,2,0,0,3,0,2,0,4,6,1,1,5,0,0,76,2024
Jacob Hopper,12440,RI,ME,8,10,2,13,23,0,0,0,2,0,4,3,4,0,0,0,8,14,0,0,0,0,0,48,2024
Mykelti Lefau,13113,RI,ME,8,5,3,4,9,1,0,3,2,0,4,0,3,1,1,0,3,6,0,0,3,0,1,94,2024
Rhyan Mansell,12883,RI,ME,8,5,1,6,11,0,0,0,1,0,3,1,4,0,1,0,5,5,0,0,2,0,1,78,2024
Dustin Martin,11794,RI,ME,8,11,6,7,18,1,1,0,0,0,0,0,4,0,2,0,2,16,1,2,1,0,0,81,2024
Kamdyn McIntosh,12317,RI,ME,8,5,3,2,7,0,0,0,1,0,2,0,0,0,0,0,2,5,0,0,0,0,1,28,2024
Ben Miller,12941,RI,ME,8,5,7,4,9,0,0,0,5,2,1,0,0,1,0,0,2,9,0,0,7,1,0,95,2024
Sam Naismith,12313,RI,ME,8,3,4,6,9,0,0,9,2,0,0,2,4,1,3,0,6,4,1,2,4,0,0,81,2024
Toby Nankervis,12374,RI,ME,8,5,7,13,18,0,0,15,4,1,1,4,4,1,3,0,11,9,1,0,4,0,0,80,2024
Marlion Pickett,12761,RI,ME,8,10,4,10,20,0,1,0,5,3,3,2,8,0,3,0,11,9,0,1,0,0,0,77,2024
Hugo Ralphsmith,12902,RI,ME,8,10,6,11,21,0,0,0,3,1,2,4,6,1,1,0,11,11,0,1,1,0,1,91,2024
Daniel Rioli,12403,RI,ME,8,14,5,9,23,0,0,0,3,6,1,1,1,0,0,0,5,15,0,0,0,3,0,83,2024
Maurice Rioli,12935,RI,ME,8,10,7,4,14,2,2,0,4,1,3,0,1,0,0,0,4,11,1,2,3,1,0,70,2024
Nick Vlastuin,12174,RI,ME,8,17,7,3,20,0,0,0,1,6,0,0,3,1,0,0,4,14,1,0,2,1,0,93,2024
Tylar Young,13043,RI,ME,8,11,6,1,12,0,0,0,2,3,1,0,4,2,2,0,2,9,1,0,5,0,0,89,2024
Darcy Cameron,12660,CW,ES,8,7,3,8,15,0,0,16,4,2,3,3,6,3,4,0,8,7,1,0,1,0,0,76,2024
Mason Cox,12428,CW,ES,8,5,3,1,6,0,0,9,1,0,3,2,1,4,0,0,5,2,1,0,1,0,0,65,2024
Jack Crisp,12061,CW,ES,8,2,1,9,11,0,0,0,8,0,1,3,1,2,1,0,8,4,0,0,1,0,0,71,2024
Josh Daicos,12573,CW,ES,8,12,3,4,16,1,0,0,3,0,5,1,3,0,0,0,3,13,0,0,1,0,1,90,2024
Nick Daicos,12943,CW,ES,8,18,2,9,27,1,0,0,4,3,8,2,2,1,1,0,7,18,0,0,0,0,1,87,2024
Jordan de Goey,12318,CW,ES,8,8,4,15,23,0,1,0,6,1,2,4,6,2,3,0,11,13,0,0,0,0,1,83,2024
Jamie Elliott,12083,CW,ES,8,6,2,5,11,2,1,0,4,0,2,0,4,0,0,0,7,3,1,2,2,1,0,89,2024
Billy Frampton,12676,CW,ES,8,5,3,2,7,0,1,0,1,4,1,0,1,0,1,0,5,4,1,0,6,0,0,100,2024
Harvey Harrison,13068,CW,ES,8,4,2,3,7,1,0,0,0,1,2,0,0,0,0,0,2,4,0,0,0,0,0,25,2024
Bobby Hill,12744,CW,ES,8,8,5,1,9,0,3,0,1,0,1,0,2,0,0,0,3,7,0,2,2,0,2,75,2024
Will Hoskin-Elliott,12026,CW,ES,8,3,3,0,3,1,0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,0,0,80,2024
Jeremy Howe,11967,CW,ES,8,13,4,5,18,0,0,0,1,8,0,0,3,1,1,0,3,9,0,0,8,1,0,95,2024
Patrick Lipinski,12578,CW,ES,8,6,3,7,13,1,0,0,5,0,2,0,3,0,1,0,4,9,0,1,2,0,1,83,2024
Brayden Maynard,12371,CW,ES,8,11,7,4,15,0,0,0,2,3,4,0,3,1,1,0,3,12,2,0,3,0,0,81,2024
Beau McCreery,12876,CW,ES,8,6,1,1,7,1,1,0,5,0,1,0,3,1,2,0,3,3,0,0,0,1,1,74,2024
Brody Mihocek,12639,CW,ES,8,11,7,4,15,3,3,0,0,0,3,0,5,2,0,0,9,6,2,3,1,0,1,88,2024
Tom Mitchell,12196,CW,ES,8,5,1,14,19,0,0,0,3,2,2,2,0,0,0,0,5,13,0,0,0,0,0,56,2024
Darcy Moore,12372,CW,ES,8,14,8,9,23,0,0,0,0,6,2,0,3,0,1,0,6,10,2,0,8,0,0,95,2024
John Noble,12743,CW,ES,8,10,3,9,19,0,0,0,4,4,2,0,0,1,0,0,4,16,0,0,5,0,0,84,2024
Scott Pendlebury,4182,CW,ES,8,14,6,9,23,0,0,0,5,1,4,4,3,3,1,1,9,16,0,0,2,0,1,75,2024
Isaac Quaynor,12740,CW,ES,8,5,2,6,11,0,0,0,2,3,2,0,4,0,3,0,4,6,0,0,3,0,0,71,2024
Lachie Schultz,12700,CW,ES,8,8,4,5,13,1,1,0,4,0,2,1,3,1,0,0,1,10,0,2,1,0,0,82,2024
Steele Sidebottom,11751,CW,ES,8,7,2,0,7,0,0,0,2,3,1,1,4,0,2,0,3,5,0,0,1,0,0,77,2024
Jye Caldwell,12755,ES,CW,8,8,2,16,24,0,0,0,3,0,5,3,3,3,2,0,11,14,1,0,0,0,1,72,2024
Nik Cox,12852,ES,CW,8,10,7,7,17,0,0,0,3,1,2,1,4,2,0,0,8,9,0,1,4,1,0,80,2024
Alwyn Davey,13030,ES,CW,8,6,1,4,10,1,0,0,0,0,3,0,6,0,1,0,3,6,0,0,0,0,0,77,2024
Sam Draper,12810,ES,CW,8,6,5,5,11,1,0,12,2,1,2,2,3,0,2,0,4,6,1,0,3,0,0,70,2024
Sam Durham,12925,ES,CW,8,11,5,11,22,0,0,0,2,2,4,3,6,1,2,0,9,13,1,0,0,0,1,76,2024
Xavier Duursma,12696,ES,CW,8,9,5,11,20,0,0,0,2,1,1,2,1,0,0,0,6,13,0,0,2,0,0,89,2024
Todd Goldstein,11686,ES,CW,8,1,2,6,7,0,0,19,0,0,1,2,4,1,3,0,5,2,1,0,6,0,0,69,2024
Jade Gresham,12415,ES,CW,8,5,2,11,16,0,1,0,2,0,4,2,0,0,0,0,4,12,0,0,0,1,1,88,2024
Dyson Heppell,11896,ES,CW,8,15,10,12,27,0,0,0,1,2,3,1,0,0,0,0,3,22,0,0,4,0,0,81,2024
Nick Hind,12734,ES,CW,8,3,2,3,6,0,0,0,0,1,1,0,1,1,0,0,2,5,0,0,0,0,0,18,2024
Ben Hobbs,12970,ES,CW,8,4,1,10,14,0,0,0,5,1,1,1,3,2,2,0,7,10,0,1,1,0,0,52,2024
Harry Jones,12853,ES,CW,8,8,4,3,11,1,3,0,0,0,1,0,2,1,0,0,4,7,1,2,1,0,2,63,2024
Jake Kelly,12335,ES,CW,8,11,5,4,15,0,0,0,3,5,0,1,4,0,1,0,3,11,1,0,2,0,0,100,2024
Kyle Langford,12349,ES,CW,8,9,7,5,14,4,2,0,1,0,2,0,2,1,2,2,6,8,2,4,0,0,0,93,2024
Jayden Laverde,12377,ES,CW,8,8,7,4,12,0,0,0,0,4,0,0,3,0,1,0,2,10,1,0,2,0,0,89,2024
Nic Martin,12945,ES,CW,8,19,4,11,30,1,0,0,4,3,2,2,4,0,0,0,7,20,0,0,1,0,2,97,2024
Andrew McGrath,12491,ES,CW,8,23,8,8,31,0,0,0,3,5,1,1,3,2,0,0,9,18,1,0,2,1,0,85,2024
Ben McKay,12580,ES,CW,8,6,6,5,11,0,0,0,2,3,0,0,3,0,3,0,2,9,0,0,5,0,0,100,2024
Zach Merrett,12241,ES,CW,8,17,3,13,30,0,1,0,9,2,5,6,4,3,1,3,10,19,0,0,5,0,0,84,2024
Darcy Parish,12406,ES,CW,8,18,6,7,25,1,0,0,5,2,7,5,3,1,2,0,10,15,0,0,2,0,1,68,2024
Mason Redman,12437,ES,CW,8,11,2,5,16,0,0,0,1,6,2,0,0,0,0,0,0,11,0,0,3,0,1,77,2024
Jake Stringer,12167,ES,CW,8,11,3,8,19,1,3,0,2,0,6,8,0,2,0,0,15,4,1,1,1,0,0,79,2024
Peter Wright,12366,ES,CW,8,6,5,2,8,2,1,0,1,0,2,0,1,2,0,0,4,5,2,2,3,0,1,94,2024
Callum Ah Chee,12414,BL,GW,8,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,36,2024
Harris Andrews,12340,BL,GW,8,9,5,7,16,0,0,0,1,2,2,0,3,1,0,0,8,9,1,0,9,0,0,99,2024
Noah Answerth,12718,BL,GW,8,8,4,5,13,0,0,0,5,1,0,1,2,0,2,0,3,11,0,0,1,0,0,83,2024
Jarrod Berry,12519,BL,GW,8,10,9,11,21,0,0,0,2,4,4,2,2,1,1,0,7,14,0,0,1,0,0,71,2024
Charlie Cameron,12277,BL,GW,8,12,5,1,13,2,1,0,1,1,4,0,4,0,0,0,3,9,0,1,1,1,0,83,2024
Joe Daniher,12199,BL,GW,8,11,3,3,14,0,1,3,2,0,5,5,3,5,1,0,9,5,0,1,1,0,3,91,2024
Josh Dunkley,12408,BL,GW,8,10,4,10,20,0,0,0,9,3,5,4,1,2,0,0,7,12,0,0,2,0,1,75,2024
Jaspa Fletcher,13072,BL,GW,8,8,1,5,13,1,1,0,2,2,2,1,2,0,0,0,3,9,0,0,0,0,0,76,2024
Darcy Fort,12724,BL,GW,8,8,3,3,11,1,1,27,6,0,2,5,2,1,2,0,9,2,2,2,1,0,0,84,2024
Darcy Gardiner,12267,BL,GW,8,2,0,3,5,0,0,0,4,0,2,0,1,2,1,0,5,2,0,0,0,0,1,83,2024
Eric Hipwood,12454,BL,GW,8,5,6,1,6,0,1,0,2,1,1,0,2,1,1,0,4,4,2,1,0,0,0,86,2024
Ryan Lester,11894,BL,GW,8,11,9,10,21,0,0,0,1,2,0,0,1,1,1,0,5,16,1,0,2,0,0,87,2024
Kai Lohmann,12968,BL,GW,8,7,6,3,10,1,1,0,1,1,1,0,2,1,1,0,4,7,0,1,2,0,0,85,2024
Lincoln McCarthy,12090,BL,GW,8,7,3,2,9,1,2,0,1,0,0,2,2,1,0,0,8,2,1,1,2,0,0,76,2024
Hugh McCluggage,12518,BL,GW,8,16,7,10,26,0,1,0,1,1,6,2,3,1,0,0,5,21,0,0,1,0,0,87,2024
Conor McKenna,12391,BL,GW,8,15,4,2,17,0,0,0,3,3,1,0,8,1,1,0,6,7,0,0,1,0,0,78,2024
Lachie Neale,12055,BL,GW,8,8,3,13,21,0,0,0,1,0,2,7,3,2,1,0,10,11,0,0,0,0,0,84,2024
Jack Payne,12819,BL,GW,8,8,7,2,10,0,0,0,0,2,2,0,1,0,1,0,2,7,1,0,7,0,0,94,2024
Cam Rayner,12592,BL,GW,8,7,1,2,9,2,0,0,2,0,2,3,2,0,2,0,6,3,0,0,3,0,0,77,2024
Brandon Starcevich,12668,BL,GW,8,8,2,2,10,0,0,0,3,1,0,0,2,0,1,0,2,6,0,0,4,0,0,78,2024
James Tunstill,13005,BL,GW,8,2,2,2,4,0,0,0,0,1,1,1,0,0,0,0,2,2,0,0,0,0,0,33,2024
Darcy Wilmot,13026,BL,GW,8,10,2,4,14,0,0,0,3,5,3,1,2,0,0,0,4,7,0,0,1,0,1,77,2024
Dayne Zorko,12076,BL,GW,8,13,4,1,14,0,0,0,2,3,3,0,1,1,0,0,1,7,0,0,0,0,0,79,2024
Leek Aleer,13020,GW,BL,8,6,5,5,11,0,0,0,0,3,0,0,0,1,0,0,4,6,0,0,4,0,0,89,2024
Lachie Ash,12782,GW,BL,8,13,9,6,19,0,0,0,1,4,2,0,2,0,1,0,2,16,0,0,1,2,1,79,2024
Toby Bedford,12772,GW,BL,8,1,0,7,8,0,0,0,5,0,2,1,2,0,2,0,4,6,0,0,1,0,1,79,2024
Kieren Briggs,12904,GW,BL,8,11,2,5,16,0,0,34,3,0,8,8,9,3,4,0,15,1,1,0,0,1,1,76,2024
Callum Brown,12910,GW,BL,8,5,3,5,10,3,0,0,3,0,0,2,0,1,0,0,4,5,0,2,2,0,1,81,2024
Jack Buckley,12846,GW,BL,8,10,7,4,14,0,0,0,1,4,0,0,1,1,1,0,5,8,2,0,3,3,0,100,2024
Aaron Cadman,13054,GW,BL,8,3,0,2,5,1,0,0,5,0,0,0,2,0,2,0,3,3,0,0,0,0,1,73,2024
Finn Callaghan,12969,GW,BL,8,16,5,16,32,0,1,0,3,2,6,2,2,0,0,1,6,24,0,0,0,4,0,84,2024
Brent Daniels,12656,GW,BL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
Tom Green,12770,GW,BL,8,16,5,21,37,1,1,0,5,0,3,7,3,1,2,3,17,21,0,0,1,0,1,84,2024
Harry Himmelberg,12462,GW,BL,8,17,12,10,27,0,0,0,0,8,4,0,0,0,0,0,3,20,1,0,4,5,1,91,2024
Jesse Hogan,12321,GW,BL,8,5,4,3,8,1,2,0,2,0,0,0,0,1,0,0,6,2,2,2,2,0,0,80,2024
Connor Idun,12750,GW,BL,8,8,5,4,12,0,0,0,1,2,0,0,2,0,0,0,5,9,0,0,9,0,0,88,2024
Darcy Jones,13131,GW,BL,8,10,4,5,15,2,1,0,2,1,4,1,2,0,1,0,4,12,0,1,1,1,1,86,2024
Josh Kelly,12255,GW,BL,8,17,10,8,25,1,1,0,5,1,6,4,3,0,1,2,7,18,0,2,2,0,0,81,2024
Xavier OHalloran,12821,GW,BL,8,9,3,5,14,1,1,0,3,0,5,0,1,1,0,0,5,9,0,0,1,0,2,80,2024
James Peatling,12934,GW,BL,8,16,4,5,21,0,0,0,2,0,3,6,1,3,0,0,9,13,0,1,0,1,0,72,2024
Harry Perryman,12536,GW,BL,8,19,7,4,23,2,0,0,1,2,1,0,7,0,0,0,5,15,1,1,3,0,0,82,2024
Jake Riccardi,12834,GW,BL,8,8,6,4,12,3,0,1,2,0,3,2,2,1,2,0,3,8,0,3,0,0,1,70,2024
Harvey Thomas,13101,GW,BL,8,4,4,10,14,2,0,0,6,1,1,0,4,0,1,0,5,10,0,3,1,0,1,78,2024
Callan Ward,11677,GW,BL,8,15,6,7,22,0,0,0,4,2,2,5,3,2,1,0,10,12,1,0,1,0,0,79,2024
Jacob Wehr,12991,GW,BL,8,6,5,6,12,0,0,0,0,2,2,0,1,0,0,0,3,10,0,0,3,0,0,95,2024
Lachie Whitfield,12143,GW,BL,8,22,7,9,31,0,0,0,2,8,1,0,6,1,3,0,7,20,0,0,1,0,1,71,2024
Aliir Aliir,12433,PA,SK,8,4,2,2,6,0,0,0,1,1,0,0,2,1,1,0,1,5,0,0,2,0,0,39,2024
Miles Bergman,12867,PA,SK,8,13,9,6,19,0,1,0,1,2,4,0,0,0,0,0,6,13,1,1,2,0,0,89,2024
Travis Boak,11583,PA,SK,8,8,2,7,15,0,2,0,8,0,5,0,4,3,1,0,7,9,0,0,1,0,1,78,2024
Jase Burgoyne,13007,PA,SK,8,16,8,11,27,0,1,0,4,2,5,5,3,1,0,0,11,16,1,1,2,0,1,89,2024
Zak Butters,12698,PA,SK,8,16,5,11,27,0,1,0,3,3,4,5,7,0,0,3,8,19,0,0,0,4,0,83,2024
Darcy Byrne-Jones,12422,PA,SK,8,6,5,2,8,1,1,0,5,0,1,0,0,0,0,0,2,6,0,3,2,0,1,81,2024
Charlie Dixon,11914,PA,SK,8,8,3,2,10,4,0,9,3,0,0,0,2,3,0,2,6,4,1,3,2,0,0,97,2024
Willem Drew,12695,PA,SK,8,10,7,13,23,0,0,0,7,0,4,3,2,1,0,0,11,13,1,0,3,0,0,81,2024
Kane Farrell,12664,PA,SK,8,18,10,2,20,0,0,0,2,1,7,1,4,1,3,0,2,17,0,0,1,1,2,77,2024
Mitch Georgiades,12766,PA,SK,8,5,3,3,8,1,4,0,1,0,0,0,0,1,0,0,5,3,3,2,4,0,0,87,2024
Jason Horne-Francis,12956,PA,SK,8,14,6,6,20,0,1,0,2,1,4,6,2,1,1,0,9,11,0,0,2,1,1,80,2024
Dan Houston,12495,PA,SK,8,17,6,9,26,0,0,0,3,3,4,1,4,1,1,0,7,16,0,0,4,0,0,85,2024
Lachie Jones,12882,PA,SK,8,10,3,5,15,0,0,0,3,3,1,1,2,2,0,0,6,7,0,0,3,0,0,86,2024
Todd Marshall,12575,PA,SK,8,5,3,3,8,0,2,0,2,0,1,0,1,1,0,0,4,4,0,2,0,0,0,85,2024
Jackson Mead,12946,PA,SK,8,10,1,2,12,0,0,0,4,1,1,1,2,0,0,0,3,9,0,0,1,0,0,44,2024
Sam Powell-Pepper,12494,PA,SK,8,7,2,0,7,1,2,0,4,0,0,1,3,1,1,0,4,3,1,0,1,0,0,45,2024
Esava Ratugolea,12597,PA,SK,8,11,5,3,14,0,0,0,2,2,0,1,0,2,0,0,8,6,1,0,6,0,0,94,2024
Willie Rioli,12606,PA,SK,8,4,3,6,10,2,0,0,4,0,1,1,0,1,0,0,8,3,1,1,0,0,0,86,2024
Connor Rozee,12697,PA,SK,8,12,4,7,19,1,0,0,5,1,5,4,1,1,0,0,6,13,0,0,1,0,0,57,2024
Jordon Sweet,12890,PA,SK,8,4,3,7,11,0,0,36,6,3,1,1,0,1,0,0,5,6,1,0,6,0,0,86,2024
Dylan Williams,12917,PA,SK,8,8,5,2,10,0,0,0,1,4,1,0,1,0,1,0,3,6,1,0,1,0,0,76,2024
Ollie Wines,12150,PA,SK,8,11,5,12,23,1,0,1,9,2,4,3,4,1,1,0,9,12,1,0,0,0,0,79,2024
Brandon Zerk-Thatcher,12757,PA,SK,8,12,6,3,15,0,0,0,3,4,0,0,4,2,0,0,8,7,0,0,4,0,0,97,2024
Josh Battle,12558,SK,PA,8,9,7,3,12,0,0,0,1,3,2,2,2,0,1,0,3,10,0,0,4,2,0,83,2024
Riley Bonner,12483,SK,PA,8,20,4,2,22,0,0,0,1,5,2,0,2,0,0,0,4,13,0,0,1,0,0,78,2024
Ryan Byrnes,12802,SK,PA,8,15,2,5,20,0,0,0,1,2,6,0,5,0,0,0,4,15,0,0,1,0,0,83,2024
Anthony Caminiti,13035,SK,PA,8,3,3,3,6,1,1,3,3,0,0,0,3,0,2,0,4,2,2,2,2,0,0,88,2024
Zaine Cordy,12392,SK,PA,8,7,5,2,9,1,0,0,0,4,0,0,1,0,1,0,3,6,0,1,6,0,0,92,2024
Hugo Garcia,13125,SK,PA,8,2,1,5,7,0,0,0,6,0,0,1,1,1,1,0,3,3,0,0,0,0,0,59,2024
Angus Hastie,13116,SK,PA,8,4,1,4,8,0,0,0,0,0,1,1,1,0,0,0,3,5,0,0,1,0,0,19,2024
Jack Higgins,12609,SK,PA,8,7,4,4,11,2,1,0,3,0,2,1,4,0,2,0,4,6,1,3,1,0,0,83,2024
Bradley Hill,12060,SK,PA,8,9,5,5,14,1,0,0,1,2,5,0,1,0,1,0,4,10,0,0,0,0,0,91,2024
Dougal Howard,12420,SK,PA,8,8,5,2,10,0,0,0,1,2,0,0,7,0,4,0,4,6,0,0,5,0,0,96,2024
Rowan Marshall,12564,SK,PA,8,7,4,4,11,0,0,31,1,1,0,0,2,0,1,0,3,8,1,0,2,0,0,87,2024
Tim Membrey,12300,SK,PA,8,7,5,2,9,1,0,0,2,0,0,0,2,0,2,0,2,6,0,1,2,0,1,88,2024
Mitch Owens,12948,SK,PA,8,7,0,4,11,2,1,1,4,1,2,2,3,2,1,0,7,4,0,0,0,0,2,83,2024
Mattaes Phillipou,13036,SK,PA,8,2,2,9,11,1,0,0,1,0,2,0,3,1,0,0,4,7,0,0,0,0,1,61,2024
Sebastian Ross,12132,SK,PA,8,8,2,6,14,0,0,0,3,2,3,3,1,0,1,0,6,10,0,0,2,0,0,61,2024
Cooper Sharman,12929,SK,PA,8,2,0,4,6,1,0,0,2,1,1,0,4,0,2,0,3,4,0,0,1,0,0,42,2024
Jack Sinclair,12325,SK,PA,8,20,4,8,28,1,0,0,4,8,6,4,6,1,1,1,11,12,0,0,1,0,1,83,2024
Jack Steele,12368,SK,PA,8,6,0,9,15,0,0,0,9,0,3,6,3,0,0,0,10,6,0,0,1,0,0,83,2024
Liam Stocker,12721,SK,PA,8,4,4,6,10,0,0,0,3,1,0,2,5,1,2,0,5,4,0,0,1,0,0,77,2024
Nasiah Wanganeen-Milera,12950,SK,PA,8,20,6,6,26,0,0,0,2,3,3,2,7,1,1,0,8,14,0,0,1,1,0,85,2024
Callum Wilkie,12703,SK,PA,8,9,9,4,13,0,0,0,0,1,0,0,0,0,0,0,6,7,3,0,9,0,0,100,2024
Darcy Wilson,13110,SK,PA,8,15,6,6,21,0,2,0,3,2,6,3,2,3,0,0,7,13,0,1,1,0,1,91,2024
Marcus Windhager,12967,SK,PA,8,8,2,13,21,0,0,0,4,2,2,3,5,0,2,0,10,13,0,0,1,0,0,85,2024
Charlie Comben,12938,NM,AD,8,8,5,3,11,0,0,0,2,5,1,0,3,3,1,0,4,7,0,0,4,0,0,93,2024
Aidan Corr,12181,NM,AD,8,8,2,7,15,0,0,0,2,4,1,0,2,1,1,0,7,8,0,0,7,0,0,83,2024
Paul Curtis,12975,NM,AD,8,6,2,2,8,0,0,0,3,0,3,3,1,1,1,0,5,2,0,0,0,0,0,84,2024
Luke Davies-Uniacke,12590,NM,AD,8,12,3,17,29,1,0,0,4,1,6,6,2,0,1,0,13,17,0,1,1,0,0,87,2024
Blake Drury,13060,NM,AD,8,5,3,7,12,0,0,0,0,1,4,0,1,0,0,0,6,5,0,0,1,0,0,82,2024
Zane Duursma,13106,NM,AD,8,7,4,2,9,2,1,0,0,1,0,0,0,1,0,0,6,3,2,1,2,0,2,58,2024
Zac Fisher,12520,NM,AD,8,8,2,2,10,0,0,0,0,2,0,0,1,0,0,0,1,6,0,0,0,0,0,37,2024
Riley Hardeman,13130,NM,AD,8,10,4,2,12,0,0,0,2,3,0,1,1,0,0,0,2,11,0,0,1,0,0,83,2024
Nick Larkey,12563,NM,AD,8,5,3,3,8,2,1,8,1,0,1,2,1,1,0,0,5,5,0,2,1,0,0,94,2024
Charlie Lazzaro,12865,NM,AD,8,4,3,7,11,1,0,0,1,0,2,0,1,1,0,0,2,9,1,1,0,0,2,81,2024
Luke McDonald,12246,NM,AD,8,8,4,3,11,0,0,0,4,1,0,2,3,2,1,0,4,7,0,0,5,0,0,88,2024
Colby McKercher,13107,NM,AD,8,23,7,9,32,0,1,0,0,5,1,1,1,0,0,0,5,16,0,0,0,0,0,88,2024
Bigoa Nyuon,12989,NM,AD,8,8,7,5,13,0,0,2,2,2,0,0,2,0,0,0,1,11,1,0,3,0,0,75,2024
Will Phillips,12877,NM,AD,8,3,3,5,8,0,0,0,1,2,0,1,2,1,1,0,4,5,0,0,0,0,0,43,2024
Tom Powell,12866,NM,AD,8,3,0,7,10,1,1,0,1,0,0,2,0,0,0,0,2,7,0,0,1,0,1,79,2024
Bailey Scott,12701,NM,AD,8,8,7,4,12,0,0,0,1,1,4,0,1,0,1,0,2,11,0,0,0,0,1,76,2024
Harry Sheezel,13034,NM,AD,8,18,12,11,29,0,0,0,3,4,0,2,6,1,0,0,9,18,1,0,3,1,0,92,2024
Jy Simpkin,12502,NM,AD,8,12,0,2,14,0,0,0,2,1,3,3,5,4,4,0,10,6,0,0,0,0,1,88,2024
Dylan Stephens,12796,NM,AD,8,7,3,3,10,0,0,0,0,2,4,1,1,0,0,0,4,6,0,0,0,1,0,81,2024
Darcy Tucker,12426,NM,AD,8,10,3,3,13,1,0,0,3,1,2,0,3,0,0,0,2,11,0,0,1,0,0,76,2024
George Wardlaw,13064,NM,AD,8,10,2,6,16,1,0,0,6,1,4,8,1,2,0,0,15,2,1,0,2,0,0,68,2024
Tristan Xerri,12788,NM,AD,8,9,1,6,15,0,0,32,4,1,3,3,6,2,3,0,11,4,1,0,5,0,0,82,2024
Cameron Zurhaar,12557,NM,AD,8,9,3,2,11,3,3,0,3,1,2,0,2,0,2,0,4,6,0,1,1,0,1,82,2024
James Borlase,13086,AD,NM,8,6,5,6,12,0,0,0,0,2,1,0,1,0,0,0,6,6,1,0,4,0,0,97,2024
Brayden Cook,12932,AD,NM,8,10,5,5,15,3,1,0,4,1,1,0,1,2,0,0,5,9,1,3,0,0,0,75,2024
Matt Crouch,12258,AD,NM,8,6,4,18,24,0,0,0,6,1,3,8,4,1,3,0,12,11,0,0,1,0,0,72,2024
Jordan Dawson,12516,AD,NM,8,24,9,3,27,1,1,0,4,2,12,3,6,0,2,2,7,18,4,0,1,0,2,73,2024
Darcy Fogarty,12584,AD,NM,8,7,6,6,13,1,0,0,2,0,2,0,0,0,0,0,5,7,2,1,1,0,2,80,2024
Will Hamill,12781,AD,NM,8,5,2,2,7,0,0,0,1,1,0,0,0,0,0,0,1,6,0,0,0,0,0,83,2024
Elliott Himmelberg,12675,AD,NM,8,8,5,7,15,2,1,6,2,0,3,1,3,3,2,0,10,7,3,2,1,0,0,84,2024
Mitch Hinge,12727,AD,NM,8,10,4,6,16,0,0,0,1,2,1,0,2,1,1,0,5,11,0,0,1,0,0,83,2024
Chayce Jones,12691,AD,NM,8,8,2,3,11,1,0,0,2,1,2,2,2,0,0,0,3,8,0,1,2,0,0,93,2024
Mark Keane,12809,AD,NM,8,12,10,2,14,0,1,0,1,3,0,0,5,0,1,0,4,10,3,1,3,0,0,91,2024
Ben Keays,12434,AD,NM,8,8,5,12,20,2,1,0,3,0,1,3,1,0,0,0,8,11,0,4,1,0,1,83,2024
Rory Laird,12165,AD,NM,8,13,3,21,34,1,1,0,6,0,7,13,1,3,1,3,20,17,0,0,3,0,2,73,2024
Ned McHenry,12775,AD,NM,8,6,2,4,10,1,0,0,2,2,0,0,0,0,0,0,6,4,1,0,1,0,0,58,2024
